,ngram,count
1775,ADV PROPN ADP,126
1776,DET NUM PROPN,112
1777,SCONJ NUM NUM,47
1778,NUM SCONJ NUM,5
1779,NUM DET ADV,4
1780,ADP X NUM,6
1781,VERB X SCONJ,1
1782,X SCONJ ADP,1
1783,SCONJ ADP PROPN,58
1784,PRON NOUN _,14
1785,ADV PRON NUM,39
1786,ADV ADJ NUM,40
1787,SCONJ PROPN PART,35
1788,X PUNCT CCONJ,10
1789,DET PROPN DET,14
1790,CCONJ PART PART,6
1791,PROPN ADV CCONJ,9
1792,PRON ADJ ADV,4
1793,ADP X PRON,4
1794,VERB NUM ADV,214
1795,PART X ADV,15
1796,ADV ADP CCONJ,7
1797,ADP NOUN _,61
1798,NUM NUM PRON,106
1799,NUM PRON NOUN,13
1800,NOUN ADJ ADP,8
1801,ADJ ADP PROPN,22
1802,NOUN ADP CCONJ,13
1803,ADV ADV PRON,173
1804,X PROPN PROPN,40
1805,PUNCT DET PUNCT,21
1806,ADP X ADP,6
1807,PRON CCONJ VERB,40
1808,SCONJ VERB PRON,44
1809,CCONJ PUNCT PRON,21
1810,PART CCONJ CCONJ,1
1811,NUM ADP PART,3
1812,DET PRON NOUN,14
1813,NUM SCONJ NOUN,2
1814,PRON ADV X,154
1815,SCONJ NOUN ADV,252
1816,PROPN NUM VERB,87
1817,PRON CCONJ PUNCT,12
1818,ADP X ADV,4
1819,INTJ PUNCT NOUN,8
1820,SCONJ NUM CCONJ,2
1821,PART ADV PROPN,31
1822,ADP PART PROPN,8
1823,NUM DET DET,1
1824,ADV ADJ PROPN,22
1825,ADV PRON ADJ,21
1826,SCONJ ADP PRON,17
1827,PART CCONJ PROPN,17
1828,ADJ ADV ADP,3
1829,ADJ ADP ADJ,6
1830,DET ADV CCONJ,3
1831,PUNCT PART CCONJ,3
1832,INTJ PUNCT ADP,5
1833,ADP ADV X,12
1834,ADJ NUM ADV,4
1835,PROPN PUNCT SCONJ,45
1836,X PROPN DET,8
1837,NUM PART _,4
1838,PART PRON ADJ,17
1839,X ADV ADP,9
1840,PART NUM ADV,41
1841,PRON PRON ADV,105
1842,X PUNCT X,3
1843,PART ADP PART,5
1844,SCONJ PROPN CCONJ,18
1845,PROPN NOUN SCONJ,39
1846,PART ADJ DET,27
1847,PROPN ADV PART,43
1848,SCONJ NOUN PROPN,27
1849,X VERB _,31
1850,ADJ VERB X,3
1851,NOUN ADJ PUNCT,19
1852,ADV ADJ ADV,5
1853,PART PRON ADP,91
1854,X PRON ADJ,10
1855,NUM ADP PRON,57
1856,ADP PUNCT CCONJ,7
1857,ADJ PROPN ADP,31
1858,ADJ PROPN NUM,11
1859,ADP PART PART,7
1860,X ADV NOUN,20
1861,ADP PUNCT DET,15
1862,X PROPN ADJ,16
1863,PUNCT ADJ ADP,11
1864,ADJ ADP VERB,6
1865,SCONJ X NOUN,19
1866,X ADV NUM,10
1867,X CCONJ ADP,2
1868,ADV NOUN X,18
1869,X ADJ VERB,5
1870,VERB CCONJ CCONJ,3
1871,NOUN PRON CCONJ,30
1872,ADJ ADJ PROPN,9
1873,ADJ PUNCT NUM,5
1874,X PRON PRON,9
1875,DET PART DET,1
1876,INTJ PUNCT _,151
1877,PUNCT NUM DET,9
1878,PUNCT CCONJ CCONJ,2
1879,CCONJ CCONJ ADP,2
1880,ADJ DET ADJ,14
1881,DET NUM SCONJ,2
1882,ADP PUNCT PART,6
1883,PRON NUM CCONJ,4
1884,CCONJ X ADJ,7
1885,ADP PART ADV,7
1886,ADV X PUNCT,30
1887,PART ADP SCONJ,1
1888,ADP SCONJ PROPN,3
1889,X PROPN PUNCT,26
1890,X ADP VERB,12
1891,ADJ PART X,1
1892,ADJ ADP ADV,1
1893,SCONJ PROPN PROPN,19
1894,ADV SCONJ PROPN,13
1895,VERB PART SCONJ,11
1896,PROPN PART ADP,59
1897,PROPN ADV PUNCT,61
1898,ADP PUNCT PUNCT,25
1899,DET DET PUNCT,13
1900,X ADV ADJ,4
1901,ADJ NUM PUNCT,9
1902,PUNCT X _,15
1903,X PUNCT DET,6
1904,CCONJ CCONJ PROPN,2
1905,ADJ ADJ NUM,4
1906,ADV PUNCT CCONJ,8
1907,DET CCONJ VERB,1
1908,PRON ADV CCONJ,12
1909,DET ADJ PRON,1
1910,ADJ PRON PRON,1
1911,PROPN ADV ADJ,90
1912,ADJ CCONJ NUM,1
1913,ADV SCONJ X,3
1914,PROPN SCONJ X,2
1915,ADP ADV CCONJ,5
1916,PROPN X DET,18
1917,PUNCT CCONJ SCONJ,4
1918,CCONJ SCONJ NOUN,2
1919,PRON ADJ ADP,1
1920,PUNCT X PART,2
1921,CCONJ PRON DET,9
1922,NUM X PRON,1
1923,CCONJ PRON PROPN,4
1924,PRON PROPN CCONJ,10
1925,NUM PART X,14
1926,PART DET PUNCT,25
1927,NUM PRON CCONJ,4
1928,CCONJ NUM PROPN,37
1929,PROPN DET PROPN,64
1930,ADV CCONJ NUM,44
1931,ADV DET PROPN,50
1932,NUM PART PRON,31
1933,PART PRON PRON,23
1934,CCONJ PUNCT PART,2
1935,ADJ DET VERB,13
1936,NUM ADV X,27
1937,ADP PART ADP,5
1938,DET PROPN PUNCT,102
1939,DET ADV PART,6
1940,SCONJ PRON PRON,6
1941,X ADJ PROPN,6
1942,PROPN ADV DET,17
1943,ADP ADV PUNCT,33
1944,PART ADV PART,12
1945,NOUN PART INTJ,3
1946,PART INTJ CCONJ,2
1947,INTJ CCONJ PROPN,3
1948,VERB DET INTJ,3
1949,DET INTJ CCONJ,1
1950,ADV PART X,16
1951,X ADP ADV,2
1952,SCONJ NOUN ADJ,8
1953,PRON PUNCT PRON,109
1954,NUM X PROPN,16
1955,NUM PROPN DET,4
1956,PART PRON CCONJ,13
1957,PART NUM DET,9
1958,X DET PART,6
1959,ADP X PART,1
1960,PROPN NUM _,23
1961,NOUN ADP _,6
1962,ADP _ _,11
1963,PROPN CCONJ PART,3
1964,NOUN PROPN PRON,45
1965,SCONJ VERB CCONJ,10
1966,X PROPN ADV,12
1967,ADJ NUM ADJ,6
1968,PART PROPN PRON,16
1969,PROPN PRON NUM,3
1970,VERB SCONJ PUNCT,2
1971,SCONJ PUNCT NOUN,9
1972,CCONJ ADJ ADV,8
1973,CCONJ X NUM,6
1974,PRON PART PROPN,248
1975,NUM PRON VERB,66
1976,INTJ PUNCT NUM,1
1977,DET X PROPN,8
1978,NUM X ADJ,6
1979,CCONJ CCONJ DET,2
1980,CCONJ X PROPN,4
1981,ADP NUM X,1
1982,PART SCONJ VERB,12
1983,PRON ADV PART,57
1984,ADV PART NUM,15
1985,ADP CCONJ ADJ,4
1986,ADJ NUM ADP,1
1987,PRON ADV DET,38
1988,CCONJ ADJ DET,11
1989,PROPN PART CCONJ,6
1990,PUNCT NUM PRON,1
1991,NUM PRON PUNCT,51
1992,DET PART X,2
1993,SCONJ DET PRON,1
1994,NUM DET ADP,3
1995,NOUN SCONJ ADJ,3
1996,ADV CCONJ X,1
1997,CCONJ PART ADV,3
1998,INTJ PUNCT PUNCT,18
1999,PART DET PART,24
2000,PROPN ADJ ADV,5
2001,CCONJ ADV PUNCT,5
2002,CCONJ DET PUNCT,8
2003,SCONJ NOUN PRON,13
2004,X ADV CCONJ,1
2005,X NUM ADJ,16
2006,PRON NOUN PRON,25
2007,PUNCT PRON SCONJ,18
2008,PRON SCONJ VERB,78
2009,CCONJ CCONJ X,2
2010,PART PRON PUNCT,240
2011,PROPN SCONJ ADV,18
2012,PRON X VERB,134
2013,ADV DET PRON,7
2014,SCONJ ADV NUM,23
2015,CCONJ PART PRON,1
2016,PRON CCONJ X,2
2017,DET CCONJ ADV,1
2018,NOUN SCONJ NUM,6
2019,PART PART PART,21
2020,PRON CCONJ ADV,11
2021,ADV PRON PRON,29
2022,PUNCT PRON _,9
2023,PART PART CCONJ,2
2024,ADV ADP PART,19
2025,X ADP PRON,6
2026,NUM ADV PART,32
2027,NUM X DET,2
2028,NOUN PRON PRON,13
2029,ADJ ADP PUNCT,2
2030,NUM SCONJ ADP,2
2031,NOUN DET PUNCT,34
2032,PART CCONJ PUNCT,3
2033,CCONJ CCONJ ADJ,2
2034,ADJ PART PRON,10
2035,ADV DET PART,23
2036,INTJ PUNCT CCONJ,6
2037,PRON DET PART,24
2038,ADV CCONJ PART,1
2039,ADV PROPN NUM,54
2040,X ADV PART,5
2041,ADJ ADJ DET,1
2042,NOUN ADJ ADV,9
2043,DET PRON ADP,3
2044,ADV PRON SCONJ,22
2045,PRON SCONJ ADV,33
2046,PROPN CCONJ PRON,81
2047,PRON X ADP,3
2048,SCONJ NUM ADJ,4
2049,DET PRON PROPN,3
2050,PRON PROPN NUM,5
2051,PRON PUNCT DET,12
2052,VERB PROPN SCONJ,3
2053,PROPN SCONJ VERB,34
2054,PUNCT PROPN PRON,61
2055,DET ADV NUM,15
2056,NUM PRON ADV,32
2057,PRON ADV PROPN,56
2058,ADV PRON PUNCT,47
2059,PROPN NUM PART,36
2060,PRON X PROPN,20
2061,ADP PUNCT X,5
2062,VERB SCONJ PRON,35
2063,PUNCT PROPN SCONJ,15
2064,ADP SCONJ ADV,4
2065,DET PART PRON,3
2066,X VERB PRON,23
2067,PRON ADV PRON,37
2068,NUM DET PROPN,5
2069,PRON CCONJ NUM,50
2070,PROPN PART PRON,35
2071,ADP PROPN _,36
2072,SCONJ ADP X,2
2073,PART PRON DET,14
2074,PART PROPN _,48
2075,X VERB SCONJ,3
2076,ADV SCONJ ADP,19
2077,NUM PRON X,3
2078,ADP PRON X,31
2079,DET PUNCT ADV,3
2080,ADV ADJ PRON,2
2081,ADJ PRON PUNCT,4
2082,ADP ADV PRON,23
2083,DET PUNCT _,44
2084,PRON X ADJ,9
2085,PROPN PRON ADJ,2
2086,PRON ADJ NUM,16
2087,CCONJ CCONJ ADV,1
2088,ADV X ADP,11
2089,PART NUM PRON,11
2090,NUM PRON PART,36
2091,INTJ PUNCT PROPN,3
2092,PROPN PART X,14
2093,PROPN PROPN X,43
2094,VERB PART _,77
2095,PROPN SCONJ ADJ,2
2096,PRON VERB SCONJ,58
2097,NOUN SCONJ CCONJ,2
2098,SCONJ CCONJ NOUN,2
2099,PART PRON X,7
2100,PART VERB SCONJ,4
2101,VERB X X,7
2102,X X PART,3
2103,X VERB X,6
2104,PRON NUM PART,19
2105,INTJ PUNCT VERB,7
2106,PROPN X NUM,8
2107,X NUM PART,5
2108,PRON ADP PART,4
2109,X NUM CCONJ,1
2110,NUM DET PART,7
2111,DET NUM DET,8
2112,SCONJ NOUN DET,5
2113,DET DET PART,12
2114,PART X NUM,9
2115,PRON X NUM,10
2116,PROPN NUM ADV,32
2117,PART CCONJ _,1
2118,PRON VERB _,28
2119,NOUN PRON _,3
2120,ADP VERB _,4
2121,DET INTJ NOUN,1
2122,INTJ NOUN NOUN,5
2123,PRON ADV SCONJ,4
2124,NOUN PRON PROPN,38
2125,NOUN NUM PRON,11
2126,SCONJ ADP ADV,10
2127,NOUN X X,7
2128,X X PUNCT,4
2129,X ADV PUNCT,2
2130,ADJ PUNCT PART,9
2131,PRON X ADV,6
2132,SCONJ PUNCT ADJ,3
2133,PRON PUNCT SCONJ,13
2134,PRON DET X,1
2135,ADP CCONJ NOUN,11
2136,PRON NUM ADJ,4
2137,DET NUM PRON,11
2138,SCONJ ADV NOUN,25
2139,NOUN NUM DET,9
2140,INTJ PUNCT PRON,9
2141,DET X ADJ,1
2142,INTJ PUNCT X,1
2143,CCONJ NUM ADV,17
2144,PRON NUM ADV,8
2145,X PROPN PRON,1
2146,NOUN PROPN SCONJ,5
2147,PRON NOUN SCONJ,4
2148,PRON DET VERB,24
2149,X PROPN NUM,11
2150,PRON SCONJ X,3
2151,NUM PRON ADP,15
2152,PROPN X ADV,7
2153,PRON PART PRON,17
2154,VERB PROPN INTJ,2
2155,PROPN INTJ PRON,1
2156,INTJ PRON VERB,3
2157,PROPN ADJ NUM,12
2158,PRON SCONJ NOUN,3
2159,ADV ADV _,5
2160,ADV PRON _,2
2161,NUM PROPN X,6
2162,ADV PART PRON,12
2163,DET PUNCT X,2
2164,CCONJ PROPN X,6
2165,X NUM PROPN,5
2166,CCONJ CCONJ PART,1
2167,NOUN PROPN SPACE,1
2168,PROPN SPACE NOUN,1
2169,SPACE NOUN PUNCT,2
2170,DET PUNCT PART,3
2171,ADJ DET ADV,6
2172,ADJ NUM PROPN,6
2173,ADP PRON _,1
2174,NOUN ADV INTJ,1
2175,ADV INTJ VERB,1
2176,INTJ VERB ADV,1
2177,PRON NUM VERB,11
2178,ADJ ADV ADV,3
2179,PROPN ADJ PUNCT,7
2180,INTJ PUNCT INTJ,2
2181,VERB PUNCT INTJ,32
2182,ADV PRON DET,20
2183,DET ADV DET,7
2184,X PUNCT SCONJ,1
2185,SCONJ DET VERB,14
2186,X PART ADJ,2
2187,PROPN PRON PROPN,42
2188,PRON PROPN PROPN,24
2189,ADP PUNCT PRON,38
2190,DET DET INTJ,1
2191,DET INTJ PART,4
2192,INTJ PART NOUN,8
2193,ADP SCONJ ADP,4
2194,X DET PUNCT,2
2195,VERB NUM PRON,68
2196,PUNCT INTJ PRON,1
2197,INTJ PRON PART,3
2198,PUNCT PART _,1
2199,PROPN ADJ DET,7
2200,PROPN PUNCT INTJ,15
2201,CCONJ SCONJ ADJ,1
2202,PART ADJ PRON,2
2203,ADJ PRON VERB,3
2204,VERB ADJ PRON,5
2205,ADJ PRON PART,1
2206,PART X X,1
2207,INTJ PUNCT ADV,5
2208,DET X NUM,1
2209,SCONJ ADV PRON,6
2210,NOUN PUNCT INTJ,14
2211,PROPN NUM DET,3
2212,VERB CCONJ SCONJ,1
2213,CCONJ SCONJ PRON,1
2214,ADV CCONJ PUNCT,4
2215,ADV DET X,2
2216,ADV ADJ PUNCT,6
2217,PART PRON _,7
2218,ADV CCONJ PROPN,7
2219,PRON PRON PRON,5
2220,SCONJ X DET,3
2221,PROPN INTJ VERB,4
2222,INTJ VERB PUNCT,5
2223,ADJ PRON NOUN,2
2224,ADV PROPN _,5
2225,SCONJ PROPN X,3
2226,PART PROPN SCONJ,3
2227,CCONJ DET PRON,7
2228,SCONJ DET PART,5
2229,ADJ DET ADP,2
2230,VERB ADP SCONJ,2
2231,X NUM _,2
2232,SCONJ DET PROPN,7
2233,SCONJ PRON X,11
2234,VERB PRON SCONJ,15
2235,PUNCT DET INTJ,1
2236,NOUN DET INTJ,1
2237,SCONJ ADV PROPN,5
2238,PUNCT INTJ INTJ,1
2239,INTJ INTJ PUNCT,4
2240,PRON PROPN PRON,4
2241,PROPN VERB SCONJ,14
2242,DET PUNCT CCONJ,2
2243,ADP SCONJ PUNCT,2
2244,PROPN PRON PRON,4
2245,PRON NOUN X,12
2246,PRON DET PROPN,8
2247,SCONJ PRON DET,6
2248,NUM ADP X,1
2249,DET X PRON,4
2250,ADP CCONJ NUM,2
2251,PART PRON PROPN,2
2252,SCONJ SCONJ PRON,3
2253,PART SCONJ ADJ,1
2254,X PRON PUNCT,2
2255,ADJ X PART,1
2256,PART SCONJ PRON,2
2257,PRON SCONJ ADP,15
2258,PROPN ADP CCONJ,6
2259,X DET PRON,1
2260,ADP CCONJ PROPN,4
2261,DET ADJ NUM,5
2262,NUM PRON PRON,2
2263,SCONJ ADJ PROPN,3
2264,CCONJ CCONJ PRON,2
2265,PRON ADJ DET,3
2266,NOUN DET X,2
2267,DET NUM _,3
2268,CCONJ PUNCT _,12
2269,PRON ADJ PROPN,5
2270,PUNCT PART PRON,5
2271,ADJ ADV PART,2
2272,SCONJ ADV DET,3
2273,INTJ VERB NUM,1
2274,PRON DET DET,5
2275,PART NUM _,7
2276,NUM DET VERB,2
2277,PART PUNCT INTJ,7
2278,DET ADJ ADP,4
2279,X PRON INTJ,1
2280,PRON INTJ PART,1
2281,INTJ PART VERB,2
2282,PROPN ADJ ADP,8
2283,NOUN SCONJ PROPN,10
2284,CCONJ PRON _,3
2285,NUM X ADV,3
2286,ADP PART X,1
2287,PROPN X PART,3
2288,SCONJ NUM PART,6
2289,NOUN ADV SCONJ,5
2290,PUNCT INTJ PART,3
2291,INTJ PART PROPN,2
2292,ADV ADJ ADP,2
2293,ADV NUM _,14
2294,CCONJ NUM _,7
2295,ADV NUM PRON,5
2296,DET PUNCT ADP,5
2297,PRON PART INTJ,15
2298,PART INTJ PUNCT,18
2299,PUNCT ADJ PRON,1
2300,SCONJ NUM PUNCT,2
2301,ADP PUNCT SCONJ,2
2302,INTJ ADP NUM,1
2303,DET PRON PRON,1
2304,SCONJ PRON PUNCT,5
2305,VERB SCONJ SCONJ,1
2306,SCONJ SCONJ VERB,1
2307,NUM VERB SCONJ,2
2308,DET PROPN PRON,2
2309,SCONJ ADV X,8
2310,SCONJ CCONJ DET,1
2311,ADV VERB INTJ,4
2312,VERB INTJ VERB,2
2313,INTJ VERB PART,1
2314,NOUN DET _,2
2315,DET _ _,8
2316,INTJ ADV PROPN,1
2317,INTJ DET NOUN,1
2318,DET PUNCT PRON,4
2319,X NUM ADV,2
2320,PRON PART _,1
2321,DET PRON X,1
2322,PROPN X X,2
2323,ADJ VERB PRON,3
2324,NUM ADV PRON,7
2325,NOUN PRON X,8
2326,CCONJ ADV PRON,4
2327,NUM PRON ADJ,2
2328,SCONJ PRON ADJ,1
2329,ADJ ADP PRON,3
2330,PUNCT SCONJ CCONJ,1
2331,SCONJ CCONJ VERB,1
2332,SCONJ PRON CCONJ,7
2333,CCONJ NUM PRON,1
2334,NUM ADJ ADP,1
2335,PROPN PRON DET,3
2336,VERB ADV _,14
2337,SCONJ X ADJ,2
2338,X NOUN X,3
2339,ADP PROPN SCONJ,4
2340,SCONJ X PROPN,3
2341,DET INTJ PROPN,1
2342,INTJ PROPN ADP,2
2343,VERB PART INTJ,1
2344,PART ADV INTJ,1
2345,ADV INTJ PRON,2
2346,VERB INTJ NOUN,3
2347,INTJ NOUN PART,3
2348,ADJ NOUN INTJ,1
2349,NOUN INTJ NOUN,1
2350,INTJ NOUN VERB,6
2351,PUNCT INTJ NOUN,2
2352,SCONJ NUM VERB,4
2353,DET PUNCT SCONJ,1
2354,SCONJ NUM PROPN,4
2355,ADV CCONJ PRON,4
2356,INTJ PRON NUM,1
2357,X ADJ ADV,1
2358,ADP VERB SCONJ,1
2359,PART PART _,3
2360,PRON NUM PROPN,4
2361,ADJ PUNCT DET,5
2362,DET DET PRON,4
2363,ADJ DET PUNCT,1
2364,ADV VERB SPACE,1
2365,VERB SPACE NOUN,2
2366,SPACE NOUN ADV,1
2367,VERB ADV SCONJ,1
2368,PRON PUNCT X,4
2369,INTJ ADV ADV,1
2370,ADJ NOUN SPACE,1
2371,NOUN SPACE PROPN,1
2372,SPACE PROPN VERB,2
2373,PRON DET PUNCT,4
2374,NUM NUM SCONJ,5
2375,NUM SCONJ PROPN,1
2376,PRON X PUNCT,2
2377,X X NOUN,20
2378,SCONJ SCONJ ADV,2
2379,INTJ ADV _,1
2380,DET DET X,2
2381,DET PROPN _,5
2382,NOUN NOUN INTJ,1
2383,NOUN INTJ PROPN,1
2384,INTJ PROPN PART,1
2385,DET PART PART,1
2386,DET NUM CCONJ,7
2387,PUNCT PART INTJ,1
2388,PART INTJ INTJ,1
2389,NOUN ADJ X,2
2390,CCONJ NUM X,3
2391,VERB NOUN INTJ,1
2392,NOUN INTJ ADP,1
2393,INTJ ADP NOUN,2
2394,NUM PROPN PRON,2
2395,ADV PROPN X,8
2396,NOUN PRON INTJ,1
2397,PRON INTJ PROPN,1
2398,INTJ PROPN _,1
2399,INTJ PART PART,1
2400,PART PRON SCONJ,1
2401,PRON PROPN ADJ,2
2402,DET PRON ADJ,2
2403,ADP X X,13
2404,X X PROPN,8
2405,PROPN NUM SCONJ,1
2406,CCONJ ADJ ADP,1
2407,ADV PUNCT INTJ,1
2408,PUNCT INTJ ADP,1
2409,SCONJ PUNCT PRON,1
2410,PUNCT INTJ CCONJ,1
2411,INTJ CCONJ ADJ,1
2412,NUM ADV PROPN,6
2413,SCONJ DET PUNCT,1
2414,PROPN X _,3
2415,X ADP NUM,1
2416,ADP DET SCONJ,1
2417,DET SCONJ ADV,1
2418,PART NUM X,1
2419,SCONJ X PUNCT,1
2420,PRON NUM ADP,5
2421,DET ADP PART,1
2422,X NOUN PRON,4
2423,DET ADV PRON,1
2424,PROPN NUM PRON,4
2425,NUM PRON PROPN,1
2426,PRON PROPN _,4
2427,NOUN PRON SCONJ,2
2428,ADJ X CCONJ,1
2429,X CCONJ PROPN,1
2430,ADJ PUNCT _,3
2431,PRON SCONJ PRON,2
2432,PROPN PROPN SCONJ,1
2433,PRON PRON ADJ,1
2434,NOUN SCONJ DET,2
2435,VERB SCONJ CCONJ,1
2436,NOUN CCONJ INTJ,1
2437,CCONJ INTJ NOUN,1
2438,SCONJ CCONJ ADV,1
2439,NUM DET PUNCT,2
2440,SCONJ X PRON,3
2441,ADV ADV SCONJ,1
2442,DET X ADV,1
2443,DET X PUNCT,1
2444,NOUN PROPN INTJ,2
2445,PROPN INTJ PUNCT,3
2446,PROPN VERB INTJ,1
2447,VERB INTJ PUNCT,2
2448,ADJ ADV NUM,1
2449,PUNCT ADJ ADV,6
2450,SCONJ ADV CCONJ,1
2451,SCONJ PUNCT VERB,4
2452,INTJ PUNCT DET,2
2453,PRON DET PRON,1
2454,PROPN ADV _,3
2455,DET X ADP,1
2456,ADJ PUNCT PRON,1
2457,PUNCT ADV INTJ,2
2458,NUM ADJ ADV,1
2459,SCONJ NOUN X,7
2460,PRON SCONJ PUNCT,1
2461,SCONJ PUNCT DET,1
2462,X ADP PUNCT,3
2463,INTJ NOUN ADP,1
2464,ADV SCONJ PUNCT,1
2465,INTJ PROPN PUNCT,3
2466,PUNCT INTJ PROPN,4
2467,INTJ PROPN PROPN,3
2468,DET X DET,2
2469,NUM PRON NUM,1
2470,ADP SCONJ NUM,1
2471,PART INTJ NOUN,2
2472,INTJ NOUN PUNCT,2
2473,SCONJ NUM ADV,1
2474,SCONJ X NUM,1
2475,SCONJ NUM ADP,1
2476,NOUN SCONJ PUNCT,1
2477,ADP NUM _,1
2478,PRON PRON NUM,3
2479,PRON NUM PRON,2
2480,PROPN DET _,6
2481,ADP PART DET,1
2482,PROPN INTJ PROPN,3
2483,PRON PUNCT INTJ,1
2484,INTJ PUNCT SCONJ,1
2485,SCONJ PRON PROPN,1
2486,SCONJ PRON NUM,2
2487,X PUNCT INTJ,2
2488,INTJ NOUN ADV,1
2489,PUNCT X INTJ,1
2490,X INTJ PROPN,1
2491,INTJ PROPN NOUN,2
2492,DET PRON SCONJ,1
2493,PROPN PROPN INTJ,3
2494,INTJ VERB NOUN,1
2495,X PUNCT PRON,2
2496,PUNCT ADP _,1
2497,PART SCONJ ADP,2
2498,PROPN PART INTJ,3
2499,ADJ CCONJ PROPN,2
2500,PROPN ADP SCONJ,1
2501,SCONJ PUNCT ADV,1
2502,ADP ADV SCONJ,1
2503,VERB DET SCONJ,1
2504,DET SCONJ VERB,1
2505,ADP SCONJ DET,2
2506,PUNCT X X,8
2507,ADP PART PRON,1
2508,X X _,1
2509,ADP ADJ ADP,1
2510,INTJ PROPN VERB,2
2511,ADV INTJ PUNCT,1
2512,INTJ ADV PUNCT,1
2513,ADJ DET PROPN,1
2514,PUNCT PROPN INTJ,1
2515,NOUN VERB INTJ,1
2516,X NOUN _,8
2517,ADJ ADV PUNCT,3
2518,INTJ VERB PRON,1
2519,INTJ PART PUNCT,1
2520,ADV PART _,1
2521,PROPN CCONJ SCONJ,1
2522,X PRON CCONJ,2
2523,ADJ PUNCT ADP,2
2524,ADJ DET X,1
2525,CCONJ PART PROPN,1
2526,INTJ PROPN X,1
2527,ADV ADV INTJ,1
2528,ADV INTJ NOUN,1
2529,PART ADJ INTJ,1
2530,ADJ INTJ NOUN,2
2531,ADP ADJ INTJ,1
2532,X PART PART,1
2533,NOUN VERB SPACE,2
2534,VERB SPACE PROPN,3
2535,INTJ PART NUM,2
2536,X X ADP,1
2537,ADP SCONJ ADJ,1
2538,X PRON X,1
2539,INTJ VERB VERB,1
2540,PROPN NUM X,1
2541,PROPN ADP _,2
2542,ADP ADJ PRON,1
2543,ADJ PRON ADJ,1
2544,PRON ADV INTJ,1
2545,ADV INTJ PART,1
2546,INTJ PART DET,1
2547,NUM SCONJ DET,1
2548,PRON PRON PROPN,1
2549,PUNCT INTJ _,1
2550,PROPN X CCONJ,1
2551,CCONJ PROPN SCONJ,2
2552,CCONJ PUNCT SCONJ,2
2553,PART ADJ X,2
2554,ADJ X VERB,1
2555,PROPN VERB SPACE,1
2556,SPACE NOUN PROPN,1
2557,ADP NOUN SPACE,1
2558,NOUN SPACE NOUN,1
2559,ADJ NUM _,1
2560,VERB VERB SPACE,1
2561,SPACE PROPN NUM,1
2562,SPACE PROPN NOUN,2
2563,NUM PART SPACE,1
2564,PART SPACE PROPN,1
2565,ADJ X ADJ,1
2566,NOUN NOUN SPACE,1
2567,NOUN SPACE VERB,1
2568,SPACE VERB NOUN,1
2569,ADP PUNCT INTJ,3
2570,CCONJ PUNCT INTJ,3
2571,PROPN PRON _,1
2572,NUM PRON DET,1
2573,ADJ ADV CCONJ,1
2574,PROPN ADJ PRON,1
2575,ADJ PRON PROPN,1
2576,X ADP PART,1
2577,PUNCT INTJ ADV,1
2578,INTJ ADV NOUN,1
2579,X X ADJ,1
2580,ADV NUM X,1
