,ngram,count
1732,AUX X PROPN,1
1733,NOUN PRON PRON,986
1734,ADJ ADJ DET,85
1735,ADJ DET X,5
1736,ADJ X DET,6
1737,X PROPN ADV,12
1738,ADV ADJ _,14
1739,PROPN NUM PUNCT,24375
1740,NUM PUNCT CCONJ,5786
1741,PUNCT CCONJ X,17
1742,CCONJ X CCONJ,1
1743,ADV ADJ X,38
1744,PRON NOUN _,1
1745,ADJ NUM _,2
1746,PART SPACE CCONJ,2
1747,VERB PART _,2
1748,PART _ _,31
1749,NOUN PROPN PART,483
1750,PROPN ADP X,22
1751,CCONJ DET PART,53
1752,DET PART VERB,5260
1753,CCONJ ADV SPACE,5
1754,PROPN CCONJ X,12
1755,PUNCT PROPN PRON,211
1756,PROPN ADV CCONJ,798
1757,NOUN NUM DET,385
1758,NUM DET ADJ,370
1759,PROPN PUNCT SPACE,41
1760,ADJ X ADP,19
1761,NUM VERB PART,875
1762,CCONJ DET NUM,1725
1763,PROPN DET NUM,4656
1764,CCONJ NUM CCONJ,426
1765,ADP CCONJ PUNCT,158
1766,CCONJ PUNCT CCONJ,211
1767,CCONJ VERB PROPN,2615
1768,DET DET ADP,1016
1769,DET ADP NUM,763
1770,VERB CCONJ PART,2069
1771,DET ADJ PROPN,65855
1772,ADJ PROPN PROPN,34997
1773,DET SPACE NUM,56
1774,NUM ADP PRON,2669
1775,NOUN NUM NUM,1859
1776,NUM ADP NUM,4559
1777,NUM CCONJ ADV,1003
1778,ADV NUM NUM,1914
1779,ADP NUM _,77
1780,ADV PUNCT PART,5999
1781,PUNCT PART CCONJ,89
1782,ADJ CCONJ PRON,3867
1783,PRON CCONJ PRON,2208
1784,PRON CCONJ ADP,1775
1785,AUX NOUN NOUN,1
1786,DET INTJ NOUN,40
1787,ADV ADP X,21
1788,CCONJ PROPN DET,862
1789,ADP PROPN ADJ,3564
1790,VERB NOUN SYM,41
1791,NOUN SYM NOUN,725
1792,ADP ADV _,2
1793,ADP PUNCT CCONJ,3831
1794,PROPN ADJ ADV,63
1795,SPACE DET ADP,17
1796,PRON ADV AUX,874
1797,DET ADJ _,7
1798,SPACE PUNCT ADJ,73
1799,X ADJ PROPN,12
1800,X ADP SPACE,2
1801,X ADP ADP,23
1802,INTJ NOUN ADV,7
1803,PUNCT SPACE ADP,188
1804,ADJ ADJ _,3
1805,PUNCT PART PRON,166
1806,ADP ADV PART,2828
1807,ADV NOUN NUM,415
1808,SPACE VERB NUM,4
1809,NUM CCONJ VERB,1351
1810,VERB PRON SPACE,13
1811,SPACE VERB SYM,1
1812,ADV VERB SYM,9
1813,VERB SYM ADJ,2
1814,SYM ADJ NOUN,260
1815,ADJ VERB _,1
1816,PROPN ADV DET,1642
1817,PUNCT NUM PART,284
1818,NUM PART NUM,2011
1819,PART NUM ADV,24
1820,NUM ADV DET,289
1821,ADP SYM ADP,7
1822,SYM ADP NOUN,2
1823,SYM NOUN CCONJ,41
1824,PRON ADJ VERB,233
1825,NOUN SPACE NUM,571
1826,PUNCT PRON DET,1958
1827,PROPN SPACE PART,1
1828,SPACE PART VERB,56
1829,VERB PROPN PRON,316
1830,NOUN NUM CCONJ,2087
1831,NUM CCONJ NOUN,435
1832,X DET VERB,50
1833,ADJ ADP SYM,23
1834,ADJ PROPN ADP,10419
1835,CCONJ VERB INTJ,26
1836,VERB INTJ ADP,356
1837,INTJ ADP DET,419
1838,DET SPACE PRON,12
1839,ADP ADJ X,53
1840,CCONJ PROPN _,85
1841,DET SPACE PROPN,63
1842,PUNCT ADP _,11
1843,VERB PART NUM,958
1844,NOUN PART DET,4763
1845,PART DET PRON,2930
1846,INTJ PUNCT ADP,1497
1847,NOUN PUNCT SYM,14
1848,PUNCT SYM PUNCT,3
1849,SYM PUNCT NOUN,6
1850,ADP NOUN SYM,135
1851,NOUN SYM VERB,25
1852,SYM VERB PART,7
1853,VERB DET SYM,23
1854,DET SYM VERB,1
1855,SYM VERB PUNCT,7
1856,ADJ SYM VERB,4
1857,SYM VERB VERB,7
1858,ADV PROPN PROPN,3944
1859,PART DET VERB,812
1860,SPACE ADJ PROPN,52
1861,ADJ PROPN ADJ,812
1862,VERB PUNCT NUM,1370
1863,CCONJ ADV _,5
1864,CCONJ DET X,47
1865,DET X VERB,24
1866,SPACE PUNCT _,3910
1867,PROPN CCONJ ADP,19589
1868,NUM DET VERB,2723
1869,DET PROPN X,146
1870,PART ADJ VERB,219
1871,X PUNCT ADP,308
1872,ADV PUNCT NUM,2028
1873,ADJ X ADV,4
1874,ADP SPACE PART,15
1875,VERB SPACE PART,6
1876,PART SPACE PRON,2
1877,ADP NUM PART,1403
1878,NUM X NOUN,1
1879,DET X _,3
1880,ADV NOUN _,1
1881,DET ADV ADP,2014
1882,PART NOUN SPACE,16
1883,CCONJ ADJ PRON,134
1884,PROPN PUNCT PART,8772
1885,ADJ VERB NUM,121
1886,NOUN ADJ PRON,104
1887,DET PRON _,1
1888,PART SPACE VERB,2
1889,NOUN PART _,27
1890,CCONJ PUNCT PART,419
1891,PUNCT PART PUNCT,327
1892,PRON NOUN X,3
1893,X PUNCT PRON,221
1894,PUNCT PUNCT PROPN,20273
1895,PROPN PUNCT CCONJ,52663
1896,PROPN ADV _,9
1897,DET VERB SYM,9
1898,SPACE ADJ VERB,2
1899,PART SPACE ADV,2
1900,ADV NOUN DET,1660
1901,X CCONJ ADV,17
1902,X SPACE PUNCT,1
1903,PUNCT PRON PUNCT,2385
1904,NOUN NOUN AUX,923
1905,NUM ADP CCONJ,64
1906,PUNCT CCONJ PART,6397
1907,VERB VERB X,107
1908,VERB PRON NUM,687
1909,PRON NUM NOUN,585
1910,DET DET PRON,2564
1911,PRON CCONJ ADJ,408
1912,PRON AUX ADP,1
1913,AUX ADP DET,1
1914,SPACE NUM INTJ,1
1915,NUM INTJ VERB,4
1916,X VERB PRON,15
1917,VERB X CCONJ,2
1918,NUM ADP SPACE,7
1919,ADV ADV _,8
1920,ADP PRON PROPN,2393
1921,PRON PROPN ADV,150
1922,X ADV CCONJ,7
1923,ADP ADV PROPN,1123
1924,ADV PROPN CCONJ,793
1925,X ADJ VERB,7
1926,ADJ PART ADJ,205
1927,PART NOUN PRON,634
1928,CCONJ PRON CCONJ,258
1929,PRON CCONJ PROPN,349
1930,PUNCT ADJ PROPN,4146
1931,PROPN X ADV,5
1932,X ADV SPACE,1
1933,ADV SPACE X,1
1934,X PROPN X,11
1935,VERB NUM PART,320
1936,PART NUM NUM,453
1937,ADJ NUM SPACE,117
1938,NUM SPACE VERB,18
1939,DET CCONJ DET,2109
1940,NOUN SPACE PART,2
1941,INTJ PRON AUX,8
1942,PUNCT PROPN PART,3394
1943,ADV CCONJ NOUN,460
1944,AUX NOUN ADJ,1
1945,VERB X VERB,17
1946,NOUN CCONJ SYM,7
1947,ADJ NUM ADV,80
1948,PART NOUN _,80
1949,ADV ADP CCONJ,389
1950,VERB SPACE X,1
1951,SPACE PROPN NUM,752
1952,VERB SPACE _,1
1953,NOUN PRON _,2
1954,CCONJ PRON PRON,1957
1955,SYM NOUN PART,5
1956,PART PUNCT PROPN,557
1957,PUNCT CCONJ NUM,2414
1958,NUM ADJ SPACE,2
1959,ADJ PROPN X,12
1960,NOUN INTJ CCONJ,31
1961,INTJ CCONJ DET,38
1962,ADJ PROPN DET,1445
1963,ADJ ADJ PROPN,4431
1964,PUNCT SPACE CCONJ,170
1965,PROPN X PUNCT,131
1966,SPACE DET DET,9
1967,DET DET NUM,688
1968,PART DET NUM,279
1969,NOUN ADJ INTJ,1
1970,ADJ INTJ NOUN,7
1971,VERB INTJ VERB,83
1972,INTJ VERB NOUN,77
1973,PRON ADV SPACE,3
1974,ADV SPACE PRON,1
1975,SPACE PRON AUX,8
1976,PRON AUX INTJ,1
1977,AUX INTJ ADP,1
1978,INTJ ADP PRON,38
1979,PART ADJ ADP,374
1980,DET ADP SPACE,3
1981,PROPN PUNCT ADP,108756
1982,DET PUNCT ADP,16902
1983,CCONJ PART DET,388
1984,CCONJ DET PROPN,60116
1985,DET PROPN CCONJ,52551
1986,DET PROPN DET,10050
1987,PROPN PROPN NUM,5423
1988,NUM ADP PUNCT,764
1989,ADP ADP ADV,4795
1990,PROPN ADV NUM,203
1991,ADV NUM PUNCT,1005
1992,NUM PUNCT PUNCT,3498
1993,NUM PUNCT ADP,8976
1994,DET PROPN ADV,15869
1995,PUNCT ADV NUM,2824
1996,ADJ PROPN PART,2724
1997,DET DET PROPN,20750
1998,NUM PROPN NUM,10809
1999,PRON PROPN PROPN,3182
2000,PROPN PART NUM,1408
2001,PUNCT DET PROPN,89803
2002,ADP ADP ADP,2474
2003,PROPN NUM CCONJ,4423
2004,VERB DET CCONJ,1859
2005,NUM ADP ADP,883
2006,CCONJ ADJ PROPN,4655
2007,NUM PUNCT DET,12582
2008,PRON PUNCT PROPN,7844
2009,PUNCT VERB NUM,2354
2010,VERB PROPN NUM,4718
2011,VERB ADV PROPN,2468
2012,ADV PROPN NUM,1003
2013,PUNCT ADV PART,3901
2014,ADJ DET NUM,155
2015,PART DET ADV,907
2016,ADJ PROPN PUNCT,22941
2017,PROPN PART PART,2650
2018,ADP CCONJ VERB,2192
2019,ADV PUNCT PROPN,10876
2020,DET PUNCT INTJ,472
2021,ADP PRON ADJ,1510
2022,PRON DET DET,856
2023,NUM PROPN PUNCT,8211
2024,PROPN ADP ADV,2876
2025,PROPN NUM PART,639
2026,ADP CCONJ PRON,401
2027,DET PROPN NUM,5229
2028,ADJ CCONJ PUNCT,2362
2029,DET PROPN PRON,5642
2030,NUM ADV ADP,367
2031,PRON PRON ADP,244
2032,VERB CCONJ PUNCT,2339
2033,PROPN DET PROPN,1787
2034,ADP DET PART,2984
2035,PROPN DET DET,862
2036,DET CCONJ ADP,528
2037,ADV DET PRON,965
2038,DET PRON ADV,4199
2039,NOUN PART NUM,622
2040,PART NUM ADJ,417
2041,PUNCT VERB X,44
2042,PUNCT VERB PROPN,6362
2043,CCONJ PROPN ADP,7155
2044,PART PART NOUN,1679
2045,NUM PROPN ADP,2529
2046,PRON PART DET,28
2047,PROPN NUM NUM,11474
2048,NUM NUM VERB,2486
2049,ADP ADP PART,4012
2050,NUM NUM ADV,369
2051,NUM ADV PROPN,48
2052,PROPN PUNCT NUM,7798
2053,NUM PUNCT ADV,3971
2054,DET PROPN SYM,4166
2055,PROPN SYM PROPN,5965
2056,SYM PROPN PROPN,4199
2057,PART PART ADJ,1215
2058,ADP ADJ NUM,872
2059,ADJ NUM CCONJ,402
2060,NUM CCONJ PUNCT,381
2061,DET NUM NUM,2121
2062,ADJ VERB PROPN,413
2063,DET NOUN AUX,2277
2064,PRON ADV CCONJ,1403
2065,PART ADP ADP,999
2066,INTJ PROPN PUNCT,9411
2067,PRON PUNCT PART,688
2068,PART CCONJ DET,642
2069,PRON DET PROPN,4574
2070,ADV CCONJ PART,920
2071,DET VERB PROPN,6116
2072,PROPN PRON ADV,758
2073,PRON NOUN PUNCT,2423
2074,NUM NUM PRON,81
2075,DET PUNCT CCONJ,4781
2076,PART PRON PRON,336
2077,PART ADJ CCONJ,1493
2078,ADV PROPN PUNCT,1902
2079,ADV VERB INTJ,115
2080,NOUN NUM PRON,147
2081,DET NUM CCONJ,836
2082,PART CCONJ PUNCT,203
2083,PUNCT PROPN NUM,2419
2084,PROPN DET ADV,923
2085,PUNCT PART DET,1774
2086,PART DET DET,2860
2087,ADV PUNCT AUX,131
2088,PUNCT AUX ADV,1186
2089,CCONJ PRON DET,1245
2090,PROPN ADV PUNCT,5660
2091,PART ADV CCONJ,598
2092,VERB ADJ PROPN,3311
2093,PART NOUN NUM,307
2094,CCONJ NUM PUNCT,5408
2095,DET PROPN AUX,1797
2096,PROPN AUX ADV,4063
2097,PRON PRON AUX,165
2098,ADJ PUNCT PART,2541
2099,PROPN PROPN AUX,1108
2100,AUX ADV CCONJ,514
2101,VERB NUM ADV,710
2102,NUM ADV ADV,367
2103,NUM PUNCT PART,943
2104,NOUN PUNCT AUX,598
2105,VERB DET PART,2607
2106,DET NUM PROPN,4880
2107,NUM PROPN VERB,2188
2108,PROPN NUM DET,1182
2109,NUM DET DET,210
2110,PROPN PART PROPN,12258
2111,PART PROPN PROPN,3875
2112,DET NUM PRON,105
2113,ADV INTJ VERB,187
2114,ADJ PRON CCONJ,18
2115,PUNCT NUM _,266
2116,PROPN ADV NOUN,683
2117,VERB NUM PROPN,984
2118,CCONJ NUM PROPN,1693
2119,PUNCT X ADP,407
2120,PUNCT PRON ADP,1702
2121,NUM PROPN CCONJ,991
2122,CCONJ PROPN AUX,121
2123,PROPN ADJ PART,345
2124,ADV ADV X,17
2125,ADV X PUNCT,35
2126,X PUNCT _,982
2127,NUM ADJ ADP,450
2128,NUM PUNCT PROPN,3993
2129,CCONJ PRON ADP,917
2130,PRON ADP NUM,1427
2131,NOUN PRON PART,206
2132,ADJ DET ADP,541
2133,ADJ DET PROPN,1490
2134,PUNCT PART ADV,672
2135,CCONJ PROPN PART,3214
2136,DET ADV PROPN,304
2137,ADP ADV INTJ,271
2138,ADV INTJ PART,634
2139,INTJ PART VERB,956
2140,AUX ADV ADP,301
2141,PUNCT CCONJ INTJ,337
2142,CCONJ INTJ VERB,253
2143,INTJ VERB ADJ,95
2144,ADP PROPN AUX,472
2145,DET ADV DET,1368
2146,PUNCT NUM DET,833
2147,PART DET PROPN,2483
2148,PART PROPN CCONJ,1827
2149,INTJ _ _,207
2150,PART PROPN PUNCT,3831
2151,PROPN NUM PROPN,1378
2152,PROPN PROPN ADJ,3450
2153,DET CCONJ NOUN,191
2154,ADJ NOUN AUX,1846
2155,ADP VERB X,39
2156,CCONJ DET AUX,238
2157,DET AUX ADV,2244
2158,ADJ NOUN SYM,102
2159,ADV NUM PART,123
2160,ADV CCONJ NUM,244
2161,DET PART PUNCT,440
2162,NOUN PART PART,554
2163,CCONJ PROPN CCONJ,3395
2164,PUNCT PRON NOUN,479
2165,PUNCT X PRON,65
2166,NUM NUM ADJ,2368
2167,PROPN PART ADV,2086
2168,PRON CCONJ PUNCT,493
2169,NUM PROPN NOUN,1664
2170,PROPN PRON PUNCT,2556
2171,PUNCT CCONJ AUX,159
2172,NOUN NUM SYM,1125
2173,NUM SYM NUM,4976
2174,SYM NUM PUNCT,2105
2175,PART DET CCONJ,40
2176,PUNCT ADJ PRON,44
2177,NUM PROPN DET,982
2178,ADJ SYM ADJ,217
2179,DET PUNCT NUM,620
2180,PART PART PROPN,89
2181,PART PROPN ADP,2112
2182,PROPN ADJ CCONJ,355
2183,ADJ ADJ PART,198
2184,NUM PROPN PART,290
2185,DET ADP VERB,1957
2186,DET PRON PROPN,163
2187,PRON PROPN PUNCT,430
2188,ADJ ADP PART,595
2189,CCONJ NUM DET,816
2190,NUM DET PRON,652
2191,PROPN CCONJ _,16
2192,ADJ ADP CCONJ,806
2193,NUM PUNCT ADJ,2338
2194,PART PART ADV,45
2195,ADV CCONJ PRON,2654
2196,PROPN ADP CCONJ,188
2197,X DET PROPN,220
2198,PUNCT CCONJ PROPN,6474
2199,DET ADP ADP,548
2200,PRON CCONJ PART,494
2201,NUM PROPN PROPN,6689
2202,NOUN NUM PROPN,172
2203,ADP NUM SYM,1514
2204,SYM NUM PROPN,463
2205,PROPN NUM _,158
2206,NUM CCONJ PROPN,745
2207,PUNCT NUM CCONJ,3283
2208,NUM CCONJ ADP,983
2209,DET NUM DET,405
2210,CCONJ NUM ADV,295
2211,PART NOUN X,46
2212,CCONJ PROPN NUM,1269
2213,PROPN CCONJ PART,2112
2214,DET PRON DET,766
2215,CCONJ DET INTJ,13
2216,DET INTJ ADV,6
2217,INTJ ADV PART,13
2218,PUNCT NOUN AUX,228
2219,PROPN PRON PRON,324
2220,PART CCONJ ADP,429
2221,VERB INTJ PUNCT,503
2222,X PUNCT PART,27
2223,ADV PRON ADP,462
2224,ADP PROPN SYM,598
2225,SYM PROPN PUNCT,649
2226,PART PRON ADP,8
2227,PUNCT PUNCT PART,496
2228,NUM PROPN PRON,284
2229,CCONJ ADV PROPN,1876
2230,DET CCONJ PRON,879
2231,PUNCT PRON CCONJ,470
2232,PROPN DET ADP,221
2233,ADV ADJ PROPN,2962
2234,PRON DET CCONJ,125
2235,DET CCONJ ADV,540
2236,X ADP PRON,73
2237,NUM ADJ PROPN,1406
2238,ADV PART ADV,370
2239,PART PUNCT ADV,1358
2240,PUNCT NUM ADJ,1285
2241,NOUN DET AUX,874
2242,VERB PRON INTJ,323
2243,PRON INTJ VERB,294
2244,PRON PRON DET,499
2245,PROPN SYM PART,5
2246,SYM PART NOUN,7
2247,NUM ADJ VERB,208
2248,NUM DET PROPN,1208
2249,PART ADJ PROPN,459
2250,PART ADP PUNCT,1226
2251,PROPN SYM NOUN,52
2252,CCONJ PRON PUNCT,1306
2253,CCONJ NUM PART,165
2254,NUM PUNCT X,129
2255,PUNCT X NUM,60
2256,X NUM PROPN,4
2257,PUNCT PROPN AUX,172
2258,INTJ NOUN ADP,136
2259,PUNCT PRON ADJ,142
2260,PART PROPN NOUN,941
2261,NUM ADV PUNCT,1016
2262,PROPN SYM VERB,3
2263,SYM VERB NOUN,19
2264,PROPN PART PUNCT,1062
2265,PART PUNCT PART,161
2266,CCONJ PRON ADJ,150
2267,NOUN NUM PART,294
2268,PART NUM VERB,184
2269,CCONJ ADJ X,17
2270,PRON DET PART,387
2271,ADJ ADJ NUM,134
2272,PUNCT INTJ CCONJ,112
2273,INTJ CCONJ VERB,22
2274,PUNCT PROPN DET,620
2275,PART NUM PUNCT,423
2276,PUNCT NUM PROPN,1812
2277,PUNCT X PART,64
2278,X PART VERB,89
2279,ADJ PROPN NUM,1290
2280,VERB DET INTJ,61
2281,DET INTJ PRON,10
2282,ADJ PRON PRON,141
2283,NUM PART PROPN,44
2284,PART PROPN NUM,248
2285,PROPN NUM PRON,275
2286,PRON PUNCT X,32
2287,DET DET PART,86
2288,DET INTJ PUNCT,69
2289,NUM NUM PART,444
2290,PRON PRON PRON,500
2291,PRON PROPN ADP,227
2292,PROPN NOUN AUX,158
2293,ADP PUNCT INTJ,191
2294,INTJ CCONJ INTJ,157
2295,CCONJ INTJ PUNCT,302
2296,CCONJ PRON PROPN,192
2297,PUNCT NOUN SYM,53
2298,NOUN SYM ADJ,46
2299,PUNCT CCONJ CCONJ,457
2300,CCONJ CCONJ VERB,399
2301,INTJ PROPN ADP,26
2302,DET CCONJ VERB,1339
2303,PUNCT PART PROPN,163
2304,PUNCT NUM SYM,636
2305,DET DET DET,966
2306,ADP NUM PRON,690
2307,CCONJ NOUN AUX,260
2308,PRON PUNCT ADJ,825
2309,NUM DET PUNCT,854
2310,PRON PRON NOUN,44
2311,ADJ NUM PROPN,297
2312,X ADP NUM,49
2313,CCONJ ADV AUX,125
2314,INTJ PUNCT NUM,60
2315,PROPN NOUN NUM,829
2316,DET ADV NUM,325
2317,ADJ ADJ SYM,35
2318,PRON DET ADP,813
2319,CCONJ NUM NUM,920
2320,NUM NUM NUM,1230
2321,DET CCONJ PUNCT,233
2322,PUNCT PRON PROPN,544
2323,ADP CCONJ NUM,107
2324,ADV NUM ADJ,1455
2325,PROPN ADV PART,1493
2326,NOUN CCONJ INTJ,57
2327,CCONJ INTJ NOUN,9
2328,INTJ NOUN PART,11
2329,ADP ADJ AUX,26
2330,ADJ AUX ADV,161
2331,PRON PUNCT INTJ,131
2332,DET PART ADP,445
2333,ADV PROPN ADP,289
2334,PROPN VERB X,30
2335,ADV NUM PROPN,565
2336,PART NUM PROPN,266
2337,DET NUM SYM,883
2338,NUM NUM CCONJ,809
2339,DET DET X,17
2340,PUNCT PROPN SYM,249
2341,PART PROPN VERB,1162
2342,PRON ADJ ADJ,291
2343,ADJ PART ADP,160
2344,SPACE PROPN PUNCT,10573
2345,PROPN SPACE NUM,3165
2346,PUNCT PUNCT SPACE,9
2347,PUNCT SPACE PROPN,147
2348,SPACE PROPN PART,772
2349,PART ADP CCONJ,147
2350,VERB NOUN AUX,177
2351,ADJ SPACE PROPN,71
2352,CCONJ PROPN SPACE,796
2353,CCONJ PART NOUN,99
2354,PUNCT DET AUX,437
2355,PUNCT DET CCONJ,170
2356,PROPN PROPN SYM,587
2357,PART ADJ PUNCT,1004
2358,CCONJ PART ADJ,75
2359,NUM SPACE PROPN,2381
2360,CCONJ NUM SPACE,218
2361,ADP NUM SPACE,3268
2362,SPACE NUM CCONJ,249
2363,ADJ PROPN SPACE,216
2364,INTJ SPACE PROPN,84
2365,PUNCT SPACE PRON,116
2366,PUNCT SPACE ADV,71
2367,DET ADJ AUX,99
2368,SPACE NUM NUM,607
2369,ADJ PRON DET,265
2370,NUM PROPN SPACE,12
2371,ADJ PROPN AUX,60
2372,SPACE NUM VERB,500
2373,SPACE DET PROPN,281
2374,ADV CCONJ AUX,115
2375,VERB PUNCT SPACE,31
2376,PUNCT SPACE PUNCT,26
2377,SPACE PUNCT ADP,383
2378,ADV PROPN SPACE,263
2379,ADJ DET PART,43
2380,ADV NUM SPACE,266
2381,ADJ DET DET,235
2382,NOUN ADV AUX,270
2383,PART PUNCT ADJ,423
2384,NUM SPACE ADV,70
2385,SPACE ADV _,47
2386,SPACE CCONJ PUNCT,16
2387,PUNCT SPACE VERB,122
2388,SPACE PROPN PRON,98
2389,SPACE PROPN ADJ,36
2390,NUM SPACE ADP,35
2391,ADV PROPN PRON,55
2392,INTJ PUNCT PUNCT,608
2393,PRON SPACE PUNCT,30
2394,SPACE PUNCT CCONJ,33
2395,DET PRON CCONJ,440
2396,PROPN NUM SPACE,368
2397,PUNCT INTJ PART,287
2398,PUNCT NUM ADV,222
2399,CCONJ PRON PART,82
2400,ADJ PRON PART,14
2401,SPACE NUM PART,62
2402,NUM PART NOUN,251
2403,SPACE NUM DET,122
2404,PUNCT NUM SPACE,307
2405,ADJ NUM ADJ,272
2406,ADJ CCONJ PART,879
2407,PRON PART ADJ,241
2408,ADJ DET ADV,187
2409,CCONJ ADP CCONJ,465
2410,PROPN NUM ADV,469
2411,PRON NUM NUM,21
2412,VERB PART PROPN,883
2413,ADV ADV INTJ,565
2414,NUM ADJ PART,22
2415,PUNCT NUM NUM,1605
2416,PUNCT ADP PART,537
2417,PROPN PART DET,256
2418,DET PROPN INTJ,76
2419,PROPN INTJ VERB,79
2420,NOUN PART PROPN,1227
2421,PART ADJ NUM,55
2422,PART NUM SPACE,57
2423,NUM PUNCT SPACE,32
2424,PUNCT SPACE ADJ,20
2425,NUM SPACE ADJ,115
2426,SPACE DET PRON,10
2427,PART PROPN SPACE,21
2428,ADJ SPACE PUNCT,59
2429,ADV SPACE PUNCT,68
2430,VERB SPACE PUNCT,149
2431,NUM CCONJ PART,148
2432,PUNCT ADV INTJ,134
2433,ADV INTJ DET,112
2434,INTJ DET NOUN,123
2435,VERB ADV X,41
2436,ADV X X,53
2437,ADJ NUM SYM,141
2438,PRON ADJ PROPN,144
2439,PRON ADJ CCONJ,744
2440,SYM NUM VERB,365
2441,SPACE NUM SYM,9
2442,INTJ PUNCT PROPN,626
2443,PRON DET PRON,246
2444,DET NUM ADV,567
2445,PART ADV PART,174
2446,INTJ PUNCT ADJ,145
2447,NOUN CCONJ CCONJ,137
2448,ADV CCONJ PROPN,161
2449,CCONJ NUM _,24
2450,CCONJ NUM AUX,31
2451,NUM AUX ADV,124
2452,NOUN NUM SPACE,63
2453,CCONJ PROPN ADJ,308
2454,ADV PUNCT SPACE,7
2455,SPACE ADJ NUM,3
2456,ADJ NUM NUM,365
2457,ADV ADJ NUM,737
2458,ADP PRON NUM,209
2459,SPACE ADV PUNCT,51
2460,PART PROPN PART,297
2461,CCONJ NUM PRON,106
2462,INTJ DET VERB,27
2463,CCONJ PART ADV,420
2464,ADP VERB INTJ,32
2465,PUNCT INTJ INTJ,48
2466,INTJ INTJ INTJ,3
2467,INTJ INTJ PUNCT,70
2468,ADJ PART DET,79
2469,INTJ PUNCT CCONJ,499
2470,ADV NUM PRON,18
2471,NUM PRON PUNCT,35
2472,ADJ PUNCT AUX,79
2473,PUNCT INTJ NOUN,191
2474,CCONJ INTJ ADP,79
2475,INTJ CCONJ ADJ,29
2476,ADP PART PUNCT,24
2477,SYM NUM SPACE,15
2478,ADJ CCONJ NUM,271
2479,PART PRON DET,231
2480,PROPN NUM ADJ,204
2481,NUM NOUN PROPN,460
2482,ADV INTJ PUNCT,121
2483,PART DET PUNCT,179
2484,AUX ADV ADJ,4
2485,SPACE ADV PART,6
2486,NUM NUM SPACE,8
2487,ADV DET CCONJ,82
2488,NUM VERB PRON,214
2489,PRON ADJ SPACE,2
2490,PROPN ADV AUX,125
2491,PART PROPN DET,109
2492,ADV NUM DET,227
2493,SPACE ADP CCONJ,1
2494,PUNCT SPACE PART,13
2495,SPACE ADV NUM,8
2496,PROPN PUNCT AUX,213
2497,ADV ADJ SYM,4
2498,ADV PRON CCONJ,209
2499,ADP SYM VERB,3
2500,SYM VERB DET,6
2501,ADP DET AUX,193
2502,PRON PROPN SPACE,130
2503,NUM DET CCONJ,83
2504,CCONJ PUNCT _,70
2505,SPACE NUM PRON,13
2506,ADV NUM ADV,132
2507,ADV DET PART,35
2508,PRON PUNCT SPACE,7
2509,ADJ CCONJ AUX,120
2510,ADV PART PUNCT,107
2511,X PUNCT CCONJ,149
2512,DET PART ADV,140
2513,ADP CCONJ PART,120
2514,X PROPN PART,25
2515,NUM X PUNCT,13
2516,PART PROPN ADV,125
2517,DET ADV SPACE,6
2518,PUNCT SPACE NUM,45
2519,NOUN DET CCONJ,181
2520,PRON NOUN AUX,10
2521,ADP CCONJ PROPN,814
2522,PART NUM SYM,25
2523,NUM SYM NOUN,22
2524,PUNCT INTJ PROPN,81
2525,NUM ADV PRON,189
2526,SPACE NUM PROPN,89
2527,SPACE PRON PROPN,25
2528,NOUN PART PRON,98
2529,PUNCT PRON X,2
2530,PRON X VERB,1
2531,SPACE PUNCT NUM,26
2532,ADJ ADV PROPN,128
2533,ADV PRON PROPN,317
2534,SPACE PROPN X,15
2535,PROPN X SPACE,1
2536,PUNCT X _,125
2537,NUM ADV NUM,41
2538,PUNCT DET PART,82
2539,NUM NUM _,18
2540,NUM SPACE CCONJ,35
2541,SPACE CCONJ PROPN,6
2542,NUM PROPN ADV,354
2543,DET CCONJ PART,181
2544,PRON PROPN NUM,53
2545,SPACE ADP ADV,13
2546,NUM PROPN ADJ,498
2547,ADJ NUM DET,115
2548,DET CCONJ PROPN,70
2549,INTJ PART ADV,10
2550,ADP ADJ SYM,59
2551,SYM ADJ CCONJ,6
2552,CCONJ ADJ SYM,13
2553,ADJ PUNCT SPACE,13
2554,NUM SPACE PUNCT,19
2555,ADP PRON X,6
2556,PRON X _,1
2557,SPACE INTJ PUNCT,38
2558,PROPN PART CCONJ,551
2559,PRON PROPN PART,165
2560,ADJ PROPN _,122
2561,PART VERB INTJ,158
2562,PROPN PRON PROPN,48
2563,PRON PROPN CCONJ,121
2564,ADP X ADP,82
2565,CCONJ ADP PART,78
2566,ADV CCONJ INTJ,12
2567,PROPN PART ADP,241
2568,PRON NUM ADP,115
2569,PRON ADJ PRON,103
2570,PROPN ADP SYM,4
2571,SYM NUM NUM,449
2572,NUM PART SYM,3
2573,PART SYM NUM,11
2574,PUNCT INTJ SPACE,54
2575,ADV PART NUM,52
2576,SYM PROPN CCONJ,114
2577,VERB PROPN SYM,116
2578,CCONJ DET CCONJ,124
2579,ADV PROPN DET,218
2580,DET PART CCONJ,61
2581,NOUN PROPN SYM,16
2582,SYM PROPN VERB,195
2583,PART PROPN SYM,22
2584,SPACE PUNCT PART,21
2585,NOUN DET PART,142
2586,VERB ADV INTJ,72
2587,ADV INTJ NOUN,14
2588,DET VERB AUX,12
2589,VERB AUX ADV,185
2590,PART PRON PUNCT,33
