,ngram,count
1795,PRON PUNCT PART,16
1796,ADP ADP ADV,12
1797,PROPN PRON PART,63
1798,PROPN ADP PART,7
1799,ADP PART PART,4
1800,PRON NUM VERB,11
1801,PRON ADP X,8
1802,CCONJ ADP ADP,2
1803,ADV PART X,15
1804,X DET VERB,17
1805,PROPN ADJ ADV,4
1806,ADJ ADV ADV,3
1807,ADP PART PROPN,7
1808,ADJ PUNCT PUNCT,4
1809,PROPN ADJ PUNCT,7
1810,NOUN X PUNCT,36
1811,X PROPN PUNCT,24
1812,INTJ PUNCT INTJ,2
1813,VERB PUNCT INTJ,32
1814,ADV PRON DET,20
1815,DET ADV DET,7
1816,DET PART PUNCT,9
1817,CCONJ PRON ADP,30
1818,ADP NUM ADP,19
1819,X PUNCT SCONJ,1
1820,ADP PUNCT DET,13
1821,SCONJ DET VERB,14
1822,ADV ADJ PROPN,21
1823,SCONJ PROPN NUM,6
1824,NOUN SCONJ ADP,30
1825,X PART ADJ,2
1826,PROPN PART CCONJ,4
1827,PART CCONJ ADP,3
1828,PROPN PRON PROPN,42
1829,PRON PROPN PROPN,24
1830,ADP PUNCT PRON,38
1831,NOUN PRON NUM,6
1832,DET PUNCT PUNCT,8
1833,PRON NUM PUNCT,7
1834,DET DET INTJ,1
1835,DET INTJ PART,4
1836,INTJ PART NOUN,8
1837,ADP SCONJ ADP,4
1838,PART NUM DET,8
1839,X PUNCT ADJ,7
1840,X DET PUNCT,2
1841,VERB NUM PRON,68
1842,NUM PRON PUNCT,50
1843,PUNCT INTJ PRON,1
1844,INTJ PRON PART,3
1845,PUNCT PART _,1
1846,CCONJ PUNCT DET,3
1847,PROPN ADJ DET,7
1848,PROPN PUNCT INTJ,15
1849,INTJ PUNCT NOUN,7
1850,PUNCT CCONJ SCONJ,1
1851,CCONJ SCONJ ADJ,1
1852,PART ADJ PRON,2
1853,ADJ PRON VERB,3
1854,VERB ADJ PRON,5
1855,ADJ PRON PART,1
1856,PUNCT ADP X,13
1857,PART X X,1
1858,SCONJ ADP PRON,16
1859,INTJ PUNCT ADV,5
1860,DET X NUM,1
1861,SCONJ ADV PRON,6
1862,NOUN PUNCT INTJ,14
1863,INTJ PUNCT PUNCT,15
1864,DET PRON ADP,2
1865,PROPN NUM DET,3
1866,VERB CCONJ SCONJ,1
1867,CCONJ SCONJ PRON,1
1868,ADV CCONJ PUNCT,4
1869,PART DET PRON,7
1870,ADV DET X,2
1871,VERB ADJ ADP,15
1872,ADP ADJ PUNCT,12
1873,ADV ADJ PUNCT,6
1874,PART PRON _,7
1875,DET PROPN NUM,10
1876,NOUN DET PART,16
1877,PRON ADJ VERB,10
1878,ADV NUM CCONJ,25
1879,ADV CCONJ PROPN,7
1880,PART ADJ ADV,6
1881,PRON SCONJ ADV,32
1882,ADV SCONJ X,2
1883,PRON PRON PRON,5
1884,PUNCT X ADV,5
1885,ADJ VERB ADV,10
1886,ADV X PART,2
1887,PUNCT SCONJ X,7
1888,SCONJ X DET,3
1889,PROPN INTJ VERB,4
1890,INTJ VERB PUNCT,5
1891,PUNCT NUM ADP,19
1892,CCONJ PRON NUM,6
1893,ADJ PRON NOUN,2
1894,PUNCT NUM DET,7
1895,NOUN PART SCONJ,10
1896,PART SCONJ VERB,10
1897,ADP X DET,4
1898,ADV PUNCT PART,10
1899,PART PROPN PRON,15
1900,PROPN DET ADP,11
1901,X PUNCT PUNCT,5
1902,CCONJ PUNCT PUNCT,6
1903,ADV PROPN _,5
1904,SCONJ PROPN X,3
1905,INTJ PUNCT _,146
1906,PART PROPN SCONJ,3
1907,CCONJ DET PRON,7
1908,SCONJ DET PART,5
1909,DET PART ADV,4
1910,ADJ DET ADP,2
1911,ADJ ADP VERB,4
1912,VERB ADP SCONJ,2
1913,ADP SCONJ PRON,3
1914,NUM ADP PUNCT,18
1915,X NUM _,2
1916,SCONJ DET PROPN,7
1917,PRON CCONJ PART,1
1918,CCONJ PART VERB,15
1919,SCONJ PRON X,11
1920,PART PROPN X,12
1921,VERB PRON SCONJ,15
1922,PRON SCONJ VERB,77
1923,PUNCT DET INTJ,1
1924,CCONJ PRON X,2
1925,ADJ PROPN ADV,18
1926,NOUN DET INTJ,1
1927,SCONJ ADV PROPN,5
1928,NUM ADV DET,4
1929,CCONJ ADV PROPN,12
1930,PUNCT INTJ INTJ,1
1931,INTJ INTJ PUNCT,4
1932,PRON PROPN PRON,4
1933,VERB SCONJ NUM,5
1934,PROPN VERB SCONJ,14
1935,SCONJ VERB X,5
1936,DET PUNCT CCONJ,2
1937,NOUN ADP SCONJ,3
1938,ADP SCONJ PUNCT,2
1939,SCONJ PUNCT _,2
1940,PROPN PRON PRON,4
1941,X ADP PRON,4
1942,PRON NOUN X,12
1943,CCONJ X ADV,2
1944,NOUN PRON PRON,12
1945,PRON DET PROPN,8
1946,ADJ PUNCT ADV,7
1947,PROPN DET PUNCT,37
1948,SCONJ PRON DET,6
1949,INTJ PUNCT CCONJ,5
1950,PRON PART ADP,12
1951,NUM ADP X,1
1952,DET X PRON,4
1953,ADP CCONJ NUM,2
1954,PART PRON PROPN,2
1955,SCONJ SCONJ PRON,3
1956,SCONJ DET ADJ,6
1957,NOUN DET ADP,9
1958,VERB PART SCONJ,9
1959,PART SCONJ ADJ,1
1960,X PRON PUNCT,2
1961,PRON PRON NOUN,25
1962,X DET PART,5
1963,VERB SCONJ ADJ,2
1964,ADJ X PART,1
1965,PART SCONJ PRON,2
1966,VERB NOUN SCONJ,28
1967,PRON SCONJ ADP,15
1968,PROPN ADP CCONJ,6
1969,VERB SCONJ DET,8
1970,X DET PRON,1
1971,PRON PROPN ADP,18
1972,DET PART NUM,4
1973,PUNCT ADP CCONJ,2
1974,ADP CCONJ PROPN,4
1975,ADP PART PUNCT,5
1976,ADP DET PRON,10
1977,DET ADJ NUM,5
1978,NUM PRON PRON,2
1979,SCONJ ADJ PROPN,3
1980,ADV PRON PROPN,2
1981,ADJ ADV ADP,2
1982,X ADV ADJ,3
1983,NUM CCONJ VERB,10
1984,CCONJ PRON PRON,10
1985,SCONJ ADV PUNCT,4
1986,X ADP VERB,4
1987,PRON DET ADP,6
1988,DET PRON PART,7
1989,ADP CCONJ VERB,5
1990,CCONJ CCONJ PRON,2
1991,PRON ADJ DET,3
1992,X ADJ ADJ,4
1993,X ADJ PROPN,5
1994,NOUN NUM _,26
1995,NOUN DET X,2
1996,DET DET PUNCT,12
1997,DET DET ADP,16
1998,DET NUM _,3
1999,PRON CCONJ VERB,29
2000,PROPN CCONJ X,2
2001,CCONJ PUNCT _,12
2002,ADV SCONJ NUM,6
2003,PUNCT PRON _,8
2004,PRON ADJ PROPN,5
2005,DET ADP ADJ,23
2006,PUNCT PART PRON,5
2007,PRON ADJ ADV,1
2008,ADJ ADV PART,2
2009,SCONJ ADV DET,3
2010,SCONJ ADV ADJ,5
2011,INTJ VERB NUM,1
2012,PRON DET DET,5
2013,PRON PRON CCONJ,9
2014,PART NUM _,7
2015,ADV ADV CCONJ,13
2016,NUM PROPN _,5
2017,CCONJ DET ADP,15
2018,NUM DET VERB,2
2019,ADV SCONJ DET,14
2020,PART PUNCT INTJ,7
2021,DET ADJ ADP,4
2022,ADV PART CCONJ,1
2023,PROPN CCONJ PART,2
2024,ADP PUNCT PART,5
2025,PART ADV CCONJ,4
2026,X PRON INTJ,1
2027,PRON INTJ PART,1
2028,INTJ PART VERB,2
2029,SCONJ PRON PRON,4
2030,NOUN PRON CCONJ,15
2031,PROPN ADJ ADP,8
2032,ADJ ADP PROPN,21
2033,ADP PART ADP,2
2034,NOUN SCONJ ADJ,2
2035,NOUN SCONJ PROPN,10
2036,VERB SCONJ ADV,18
2037,ADJ PROPN ADP,23
2038,ADP ADJ CCONJ,5
2039,CCONJ PRON _,3
2040,NOUN SCONJ PRON,7
2041,NUM X ADV,3
2042,PART ADP PART,2
2043,ADP PART X,1
2044,SCONJ NOUN ADJ,4
2045,ADV PRON ADJ,16
2046,CCONJ PUNCT CCONJ,11
2047,SCONJ PROPN PUNCT,5
2048,ADP ADV DET,13
2049,DET ADJ CCONJ,4
2050,PRON PART CCONJ,4
2051,PROPN X PART,3
2052,PART ADP X,2
2053,ADV PRON SCONJ,21
2054,SCONJ NUM PART,6
2055,NOUN ADV SCONJ,5
2056,PUNCT INTJ PART,3
2057,INTJ PART PROPN,2
2058,NUM ADJ CCONJ,6
2059,ADP PART ADV,6
2060,ADV ADJ ADP,2
2061,ADV NUM _,14
2062,CCONJ NUM _,7
2063,ADV NUM PRON,5
2064,X PROPN DET,5
2065,CCONJ PUNCT ADP,9
2066,ADJ PART ADP,4
2067,DET PUNCT ADP,5
2068,PRON PART INTJ,15
2069,PART INTJ PUNCT,18
2070,PUNCT ADJ PRON,1
2071,ADJ CCONJ ADV,3
2072,SCONJ NUM PUNCT,2
2073,X NUM PUNCT,58
2074,ADP PUNCT SCONJ,2
2075,INTJ ADP NUM,1
2076,DET PRON PRON,1
2077,SCONJ PRON PUNCT,5
2078,VERB SCONJ SCONJ,1
2079,SCONJ SCONJ VERB,1
2080,DET PROPN DET,7
2081,NUM VERB SCONJ,2
2082,PUNCT X _,12
2083,X _ _,18
2084,CCONJ NUM CCONJ,4
2085,X DET ADV,6
2086,X DET X,3
2087,PROPN NUM _,20
2088,CCONJ ADJ PUNCT,4
2089,DET PROPN PRON,2
2090,SCONJ ADV X,8
2091,PRON PROPN CCONJ,7
2092,ADJ PART PART,2
2093,SCONJ CCONJ DET,1
2094,ADV VERB INTJ,4
2095,VERB INTJ VERB,2
2096,INTJ VERB PART,1
2097,DET DET NUM,17
2098,NOUN DET _,2
2099,DET _ _,8
2100,INTJ ADV PROPN,1
2101,INTJ DET NOUN,1
2102,SCONJ VERB CCONJ,9
2103,DET VERB X,5
2104,DET PUNCT PRON,4
2105,X PRON PRON,6
2106,ADJ ADJ PROPN,7
2107,ADV NOUN SCONJ,16
2108,NOUN SCONJ NUM,5
2109,ADJ VERB DET,2
2110,X NUM ADV,2
2111,CCONJ PUNCT PRON,16
2112,PRON PART _,1
2113,DET ADP PUNCT,8
2114,DET PRON X,1
2115,ADP CCONJ ADV,1
2116,ADP ADV CCONJ,1
2117,PROPN X X,2
2118,ADJ VERB PRON,3
2119,NUM ADV PRON,7
2120,X DET ADP,5
2121,DET ADP NUM,7
2122,NOUN PRON X,8
2123,CCONJ ADV PRON,4
2124,ADP NOUN SCONJ,3
2125,NUM PRON ADJ,2
2126,CCONJ PRON CCONJ,1
2127,SCONJ PRON ADJ,1
2128,ADJ ADP PRON,3
2129,CCONJ ADV PART,2
2130,ADJ VERB NUM,2
2131,PUNCT SCONJ CCONJ,1
2132,SCONJ CCONJ VERB,1
2133,X PRON DET,3
2134,ADJ ADV ADJ,2
2135,CCONJ ADV DET,4
2136,SCONJ PRON CCONJ,7
2137,X DET DET,4
2138,CCONJ NUM PRON,1
2139,NUM ADJ ADP,1
2140,ADJ PROPN _,5
2141,PROPN ADV CCONJ,8
2142,ADJ PART CCONJ,1
2143,PROPN PRON DET,3
2144,PROPN SCONJ NOUN,5
2145,VERB ADV _,14
2146,SCONJ X ADJ,2
2147,ADP ADJ ADV,2
2148,ADJ ADV NOUN,11
2149,ADV ADJ DET,2
2150,PUNCT X PART,1
2151,X NOUN X,3
2152,SCONJ ADP VERB,12
2153,ADP SCONJ NOUN,6
2154,NOUN DET PRON,5
2155,ADP PROPN SCONJ,4
2156,SCONJ X PROPN,3
2157,ADV ADJ CCONJ,3
2158,VERB PROPN SCONJ,2
2159,SCONJ ADP ADJ,15
2160,CCONJ ADV PUNCT,2
2161,PROPN SCONJ X,1
2162,NOUN ADJ CCONJ,2
2163,DET INTJ PROPN,1
2164,INTJ PROPN ADP,2
2165,VERB PART INTJ,1
2166,PART ADV INTJ,1
2167,ADV INTJ PRON,2
2168,VERB INTJ NOUN,3
2169,INTJ NOUN PART,3
2170,ADJ NOUN INTJ,1
2171,NOUN INTJ NOUN,1
2172,INTJ NOUN VERB,6
2173,PUNCT INTJ NOUN,2
2174,SCONJ NUM VERB,4
2175,DET PUNCT SCONJ,1
2176,SCONJ NUM ADJ,3
2177,SCONJ NUM PROPN,4
2178,ADV CCONJ PRON,4
2179,INTJ PRON NUM,1
2180,X ADJ ADV,1
2181,ADP VERB SCONJ,1
2182,PART PART _,3
2183,PRON NUM PROPN,4
2184,ADP SCONJ PROPN,2
2185,ADJ PUNCT DET,5
2186,DET DET PRON,4
2187,ADJ DET PUNCT,1
2188,ADV VERB SPACE,1
2189,VERB SPACE NOUN,2
2190,SPACE NOUN ADV,1
2191,VERB ADV SCONJ,1
2192,PRON PUNCT X,4
2193,INTJ ADV ADV,1
2194,ADJ NOUN SPACE,1
2195,NOUN SPACE PROPN,1
2196,SPACE PROPN VERB,2
2197,ADJ ADP DET,2
2198,PRON DET PUNCT,4
2199,NUM NUM SCONJ,5
2200,NUM SCONJ PROPN,1
2201,PRON X PUNCT,2
2202,X X NOUN,20
2203,SCONJ SCONJ ADV,2
2204,INTJ ADV _,1
2205,PROPN NUM ADP,12
2206,DET DET X,2
2207,VERB CCONJ PART,1
2208,DET PROPN _,5
2209,PART SCONJ NOUN,3
2210,NOUN NOUN INTJ,1
2211,NOUN INTJ PROPN,1
2212,INTJ PROPN PART,1
2213,DET PART PART,1
2214,NOUN SCONJ X,3
2215,DET NUM CCONJ,7
2216,PUNCT PART INTJ,1
2217,PART INTJ INTJ,1
2218,NOUN ADJ X,2
2219,ADJ X NOUN,2
2220,CCONJ NUM X,3
2221,CCONJ ADP PUNCT,7
2222,VERB NOUN INTJ,1
2223,NOUN INTJ ADP,1
2224,INTJ ADP NOUN,2
2225,NUM PROPN PRON,2
2226,NUM ADJ DET,1
2227,NUM ADV CCONJ,1
2228,SCONJ ADV PART,1
2229,ADV PROPN X,8
2230,NOUN PRON INTJ,1
2231,PRON INTJ PROPN,1
2232,INTJ PROPN _,1
2233,ADV ADP CCONJ,1
2234,INTJ PART PART,1
2235,PART PRON SCONJ,1
2236,DET NUM X,8
2237,PRON PROPN ADJ,2
2238,DET PRON ADJ,2
2239,CCONJ ADJ ADV,6
2240,ADP X X,13
2241,X X PROPN,8
2242,PRON PROPN DET,2
2243,CCONJ X ADJ,2
2244,PROPN NUM SCONJ,1
2245,NUM SCONJ NOUN,1
2246,SCONJ ADP ADP,1
2247,CCONJ ADJ ADP,1
2248,ADV PUNCT INTJ,1
2249,PUNCT INTJ ADP,1
2250,NUM SCONJ ADP,1
2251,ADV SCONJ ADJ,3
2252,CCONJ PART PUNCT,5
2253,DET CCONJ ADJ,2
2254,PRON ADJ ADJ,2
2255,SCONJ PUNCT PRON,1
2256,PUNCT INTJ CCONJ,1
2257,INTJ CCONJ ADJ,1
2258,NUM DET ADP,2
2259,SCONJ PROPN DET,2
2260,NUM ADV PROPN,6
2261,PRON ADJ CCONJ,2
2262,SCONJ DET PUNCT,1
2263,CCONJ CCONJ DET,1
2264,PUNCT X ADP,2
2265,PRON X ADP,2
2266,ADV ADJ ADV,2
2267,PROPN X _,3
2268,NOUN X _,1
2269,X ADP NUM,1
2270,INTJ _ _,6
2271,ADP DET SCONJ,1
2272,DET SCONJ ADV,1
2273,PART NUM X,1
2274,SCONJ X PUNCT,1
2275,VERB ADP CCONJ,2
2276,PRON NUM ADP,5
2277,PART ADJ ADP,3
2278,DET ADP PART,1
2279,X NOUN PRON,4
2280,DET ADV PRON,1
2281,PROPN NUM PRON,4
2282,NUM PRON PROPN,1
2283,PRON PROPN _,4
2284,NOUN PRON SCONJ,2
2285,ADJ X CCONJ,1
2286,X CCONJ PROPN,1
2287,CCONJ X DET,2
2288,DET ADV CCONJ,1
2289,ADJ PUNCT _,3
2290,PRON SCONJ PRON,2
2291,ADJ NUM PART,7
2292,PROPN PROPN SCONJ,1
2293,PROPN ADJ CCONJ,2
2294,PRON PRON ADJ,1
2295,NOUN SCONJ DET,2
2296,CCONJ ADJ CCONJ,2
2297,VERB SCONJ CCONJ,1
2298,NOUN CCONJ INTJ,1
2299,CCONJ INTJ NOUN,1
2300,SCONJ CCONJ ADV,1
2301,NUM DET PUNCT,2
2302,NUM X DET,1
2303,SCONJ X PRON,3
2304,ADV ADV SCONJ,1
2305,ADJ PROPN DET,4
2306,CCONJ CCONJ PROPN,1
2307,DET X ADV,1
2308,PART CCONJ PART,1
2309,DET X PUNCT,1
2310,NOUN PROPN INTJ,2
2311,PROPN INTJ PUNCT,3
2312,PROPN VERB INTJ,1
2313,VERB INTJ PUNCT,2
2314,ADJ ADV NUM,1
2315,PUNCT ADJ ADV,6
2316,SCONJ ADV CCONJ,1
2317,VERB X _,1
2318,SCONJ PUNCT VERB,4
2319,INTJ PUNCT DET,2
2320,PRON DET PRON,1
2321,PROPN X ADJ,3
2322,ADP X ADP,1
2323,PROPN ADV _,3
2324,DET X ADP,1
2325,X ADP ADJ,1
2326,ADJ ADJ NUM,3
2327,ADJ PUNCT PRON,1
2328,NUM PART DET,11
2329,PUNCT ADV INTJ,2
2330,NUM ADJ ADV,1
2331,SCONJ NOUN X,7
2332,PROPN PRON CCONJ,2
2333,DET PART ADP,1
2334,PRON SCONJ PUNCT,1
2335,SCONJ PUNCT DET,1
2336,PROPN PRON NUM,1
2337,X ADP PUNCT,3
2338,X PRON PROPN,3
2339,INTJ NOUN ADP,1
2340,ADV SCONJ PUNCT,1
2341,INTJ PROPN PUNCT,3
2342,PUNCT INTJ PROPN,4
2343,INTJ PROPN PROPN,3
2344,NUM CCONJ DET,6
2345,CCONJ PART ADV,1
2346,DET X DET,2
2347,CCONJ CCONJ VERB,5
2348,NUM PRON NUM,1
2349,X ADV DET,1
2350,ADJ NUM ADV,2
2351,ADP SCONJ NUM,1
2352,PRON PART X,3
2353,NOUN PART INTJ,1
2354,PART INTJ NOUN,2
2355,INTJ NOUN PUNCT,2
2356,SCONJ NUM ADV,1
2357,SCONJ X NUM,1
2358,SCONJ NUM ADP,1
2359,NOUN SCONJ PUNCT,1
2360,ADP NUM _,1
2361,PRON PRON NUM,3
2362,PRON NUM PRON,2
2363,PROPN DET _,6
2364,ADP PART DET,1
2365,PROPN INTJ PROPN,3
2366,NUM SCONJ VERB,1
2367,PRON PUNCT INTJ,1
2368,INTJ PUNCT SCONJ,1
2369,SCONJ PRON PROPN,1
2370,SCONJ PRON NUM,2
2371,X PUNCT INTJ,2
2372,INTJ NOUN ADV,1
2373,PUNCT X INTJ,1
2374,X INTJ PROPN,1
2375,INTJ PROPN NOUN,2
2376,PUNCT NUM X,2
2377,NUM X PUNCT,3
2378,ADP ADP X,1
2379,ADP CCONJ ADJ,1
2380,DET PRON SCONJ,1
2381,X PUNCT DET,3
2382,PRON CCONJ ADP,2
2383,PROPN PROPN INTJ,3
2384,INTJ VERB NOUN,1
2385,X PUNCT PRON,2
2386,PUNCT ADP _,1
2387,PART SCONJ ADP,2
2388,PROPN PART INTJ,3
2389,PUNCT PART CCONJ,1
2390,PART CCONJ PUNCT,2
2391,ADJ CCONJ PROPN,2
2392,PROPN ADP SCONJ,1
2393,SCONJ PUNCT ADV,1
2394,X ADV ADV,1
2395,DET CCONJ DET,1
2396,ADP ADV SCONJ,1
2397,VERB DET SCONJ,1
2398,DET SCONJ VERB,1
2399,X ADJ VERB,3
2400,ADP SCONJ DET,2
2401,PUNCT X X,8
2402,PRON CCONJ X,1
2403,PUNCT ADV _,1
2404,ADP PART PRON,1
2405,ADP PUNCT CCONJ,1
2406,X X _,1
2407,ADJ PUNCT CCONJ,3
2408,PUNCT CCONJ CCONJ,1
2409,ADP ADJ ADP,1
2410,INTJ PROPN VERB,2
2411,ADV INTJ PUNCT,1
2412,INTJ ADV PUNCT,1
2413,ADJ DET PROPN,1
2414,PUNCT PROPN INTJ,1
2415,X PUNCT X,1
2416,NOUN VERB INTJ,1
2417,X NOUN _,8
2418,ADJ ADV PUNCT,3
2419,INTJ VERB PRON,1
2420,INTJ PART PUNCT,1
2421,DET CCONJ NOUN,1
2422,PRON ADJ PUNCT,1
2423,NUM CCONJ PUNCT,4
2424,ADV PART _,1
2425,PART X ADJ,4
2426,PROPN CCONJ SCONJ,1
2427,CCONJ SCONJ VERB,1
2428,X PUNCT ADP,2
2429,X PRON CCONJ,2
2430,ADJ PUNCT ADP,2
2431,CCONJ DET CCONJ,1
2432,ADJ DET X,1
2433,CCONJ PART PROPN,1
2434,INTJ PROPN X,1
2435,ADV ADV INTJ,1
2436,ADV INTJ NOUN,1
2437,PART ADJ INTJ,1
2438,ADJ INTJ NOUN,2
2439,ADP ADJ INTJ,1
2440,X PART PART,1
2441,NOUN VERB SPACE,2
2442,VERB SPACE PROPN,3
2443,INTJ PART NUM,2
2444,CCONJ DET X,1
2445,ADP X ADJ,2
2446,X X ADP,1
2447,X ADP ADP,1
2448,ADP SCONJ ADJ,1
2449,VERB ADJ X,1
2450,X PRON X,1
2451,VERB CCONJ CCONJ,1
2452,INTJ VERB VERB,1
2453,PROPN NUM X,1
2454,ADP ADP PART,2
2455,PROPN ADP _,2
2456,ADP ADJ PRON,1
2457,ADJ PRON ADJ,1
2458,PRON ADV INTJ,1
2459,ADV INTJ PART,1
2460,INTJ PART DET,1
2461,NUM SCONJ DET,1
2462,PRON PRON PROPN,1
2463,PUNCT INTJ _,1
2464,DET PART X,1
2465,X ADP ADV,1
2466,PROPN X CCONJ,1
2467,X CCONJ ADP,1
2468,CCONJ ADP X,2
2469,CCONJ PROPN SCONJ,2
2470,CCONJ PUNCT SCONJ,2
2471,PART ADJ X,2
2472,ADJ X VERB,1
2473,PROPN VERB SPACE,1
2474,SPACE NOUN PROPN,1
2475,ADP NOUN SPACE,1
2476,NOUN SPACE NOUN,1
2477,ADJ NUM _,1
2478,VERB VERB SPACE,1
2479,SPACE PROPN NUM,1
2480,SPACE PROPN NOUN,2
2481,NUM PART SPACE,1
2482,PART SPACE PROPN,1
2483,PART SCONJ ADV,1
2484,ADJ X ADJ,1
2485,NUM SCONJ NUM,1
2486,NOUN NOUN SPACE,1
2487,NOUN SPACE VERB,1
2488,SPACE VERB NOUN,1
2489,INTJ PUNCT ADP,3
2490,ADP PUNCT INTJ,3
2491,CCONJ PUNCT INTJ,3
2492,INTJ PUNCT PART,2
2493,CCONJ PUNCT PART,1
2494,PROPN PRON _,1
2495,NUM PRON DET,1
2496,ADJ ADV CCONJ,1
2497,X PUNCT PART,1
2498,ADJ ADP PUNCT,1
2499,PROPN ADJ PRON,1
2500,ADJ PRON PROPN,1
2501,X ADP PART,1
2502,PUNCT INTJ ADV,1
2503,INTJ ADV NOUN,1
2504,X X ADJ,1
2505,ADV NUM X,1
2506,ADP X PUNCT,1
